регистратура;0;0;0;0;0;0;1;0;0;0;NOUN;1
вывеска;0;0;0;0;0;0;1;0;0;0;NOUN;1
уважительный;0;0;0;0;0;0;1;0;0;0;ADJF;1
аптека;0;0;0;0;0;0;1;0;0;0;NOUN;1
медико;0;0;0;0;0;0;1;0;0;0;ADVB;1
переезд;0;0;0;0;0;0;1;0;0;0;NOUN;1
местность;0;0;0;0;0;0;1;0;2;0;NOUN;3
500;0;0;0;0;0;0;1;0;1;1;0;3
реабилитационный;0;0;0;0;0;0;1;0;0;0;ADJF;1
заставлять;0;0;0;0;0;0;1;0;0;0;INFN;1
диагноз;0;0;0;0;0;0;1;0;0;0;NOUN;1
лейкоз;0;0;0;0;0;0;1;0;0;0;NOUN;1
выздоравливать;0;0;0;0;0;0;1;0;0;0;INFN;1
излечиваться;0;0;0;0;0;0;1;0;0;0;INFN;1
сравнительно;0;0;0;0;0;0;1;0;0;0;ADVB;1
неизлечимый;0;0;0;0;0;0;1;0;0;0;ADJF;1
спасти;0;0;0;0;0;0;1;0;0;0;INFN;1
удаваться;0;0;0;0;0;0;1;0;0;0;INFN;1
заболеть;0;0;0;0;0;0;1;0;1;0;INFN;2
трагизм;0;0;0;0;0;0;1;0;0;0;NOUN;1
онкогематология;0;0;0;0;0;0;1;0;0;0;NOUN;1
дистанционно;0;0;0;0;0;0;1;1;2;1;ADVB;5
записаться;0;0;0;0;0;0;1;0;0;0;INFN;1
посещение;0;0;0;0;0;0;1;0;0;0;NOUN;1
вечерний;0;0;0;0;0;0;1;0;0;0;ADJF;1
выходной;0;0;0;0;0;0;1;0;0;0;ADJF;1
стык;0;0;0;0;0;0;1;0;0;0;NOUN;1
долговременный;0;0;0;0;0;0;1;0;1;1;ADJF;3
стационар;0;0;0;0;0;0;1;0;1;0;NOUN;2
патронажный;0;0;0;0;0;0;1;0;0;0;ADJF;1
сиделка;0;0;0;0;0;0;1;0;0;0;NOUN;1
обучить;0;0;0;0;0;0;1;0;0;0;INFN;1
отработка;0;0;0;0;0;0;1;0;1;0;NOUN;2
волгоградский;0;0;0;0;0;0;1;0;0;0;ADJF;1
костромской;0;0;0;0;0;0;1;0;0;0;ADJF;1
псковский;0;0;0;0;0;0;1;0;0;0;ADJF;1
рязанский;0;0;0;0;0;0;1;0;0;0;ADJF;1
тульский;0;0;0;0;0;0;1;0;0;0;ADJF;1
посещать;0;0;0;0;0;0;1;0;0;0;INFN;1
хоспис;0;0;0;0;0;0;1;0;1;0;NOUN;2
благотворитель;0;0;0;0;0;0;1;0;0;0;NOUN;1
болезненный;0;0;0;0;0;0;1;0;0;0;ADJF;1
зазвучать;0;0;0;0;0;0;1;0;0;0;INFN;1
мусорный;0;0;0;0;0;0;1;0;0;1;ADJF;2
переполнить;0;0;0;0;0;0;1;0;1;0;INFN;2
скапливаться;0;0;0;0;0;0;1;0;0;0;INFN;1
хлам;0;0;0;0;0;0;1;0;0;0;NOUN;1
вблизи;0;0;0;0;0;0;1;0;0;0;PREP;1
интересно;0;0;0;0;0;0;1;0;0;0;ADVB;1
выдавать;0;0;0;0;0;0;1;0;1;0;INFN;2
свестись;0;0;0;0;0;0;1;0;0;0;INFN;1
профанация;0;0;0;0;0;0;1;0;0;0;NOUN;1
сверхприбыль;0;0;0;0;0;0;1;0;0;0;NOUN;1
сваливать;0;0;0;0;0;0;1;0;0;0;INFN;1
утилизация;0;0;0;0;0;0;1;1;2;0;NOUN;4
вмешиваться;0;0;0;0;0;0;1;0;0;0;INFN;1
явочный;0;0;0;0;0;0;1;0;0;0;ADJF;1
выставить;0;0;0;0;0;0;1;0;0;0;INFN;1
пускать;0;0;0;0;0;0;1;0;0;1;INFN;2
прикрывать;0;0;0;0;0;0;1;0;0;0;INFN;1
рассматриваться;0;0;0;0;0;0;1;0;0;0;INFN;1
газомоторный;0;0;0;0;0;0;1;0;0;0;ADJF;1
топливо;0;0;0;0;0;0;1;0;0;0;NOUN;1
заправка;0;0;0;0;0;0;1;0;0;0;NOUN;1
топливный;0;0;0;0;0;0;1;0;0;0;ADJF;1
сжидить;0;0;0;0;0;0;1;0;1;0;INFN;2
бедствие;0;0;0;0;0;0;1;0;0;0;NOUN;1
загрязнять;0;0;0;0;0;0;1;0;0;0;INFN;1
соблазн;0;0;0;0;0;0;1;1;0;0;NOUN;2
минимизация;0;0;0;0;0;0;1;0;0;0;NOUN;1
квотирование;0;0;0;0;0;0;1;1;1;0;NOUN;3
лоббист;0;0;0;0;0;0;1;0;0;0;NOUN;1
притормозить;0;0;0;0;0;0;1;0;0;0;INFN;1
бесконечно;0;0;0;0;0;0;1;0;0;0;ADVB;1
дагестан;0;0;0;0;0;0;1;0;0;0;NOUN;1
коми;0;0;0;0;0;0;1;0;0;0;NOUN;1
саха;0;0;0;0;0;0;1;0;0;0;NOUN;1
якутия;0;0;0;0;0;0;1;0;0;0;NOUN;1
алтайский;0;0;0;0;0;0;1;0;0;0;ADJF;1
челябинский;0;0;0;0;0;0;1;0;0;0;ADJF;1
заострить;0;0;0;0;0;0;1;0;0;0;INFN;1
охранять;0;0;0;0;0;0;1;0;0;1;INFN;2
соблюдаться;0;0;0;0;0;0;1;1;0;0;INFN;2
минприрода;0;0;0;0;0;0;1;0;0;0;NOUN;1
изъятие;0;0;0;0;0;0;1;0;0;1;NOUN;2
вырубка;0;0;0;0;0;0;1;0;0;0;NOUN;1
лес;0;0;0;0;0;0;1;0;0;1;NOUN;2
точный;0;0;0;0;0;0;1;0;0;0;ADJF;1
скобка;0;0;0;0;0;0;1;0;0;0;NOUN;1
отопление;0;0;0;0;0;0;1;0;0;0;NOUN;1
водопровод;0;0;0;0;0;0;1;0;0;0;NOUN;1
канализация;0;0;0;0;0;0;1;0;0;0;NOUN;1
раздражать;0;0;0;0;0;0;1;0;0;0;INFN;1
подключать;0;0;0;0;0;0;1;0;0;0;INFN;1
128;0;0;0;0;0;0;1;0;0;0;0;1
килобит;0;0;0;0;0;0;1;0;0;0;NOUN;1
мегабит;0;0;0;0;0;0;1;0;0;0;NOUN;1
лекция;0;0;0;0;0;0;1;0;0;0;NOUN;1
сверстник;0;0;0;0;0;0;1;0;0;0;NOUN;1
отразить;0;0;0;0;0;0;1;1;2;0;INFN;4
переезжать;0;0;0;0;0;0;1;0;0;0;INFN;1
просвещение;0;0;0;0;0;0;1;0;0;0;NOUN;1
кемерово;0;0;0;0;0;0;1;0;0;0;NOUN;1
филиал;0;0;0;0;0;0;1;0;0;0;NOUN;1
насыщенный;0;0;0;0;0;0;1;0;0;0;ADJF;1
энтузиаст;0;0;0;0;0;0;1;0;0;0;NOUN;1
бессрочный;0;0;0;0;0;0;1;0;0;0;ADJF;1
библиотека;0;0;0;0;0;0;1;0;1;0;NOUN;2
соотношение;0;0;0;0;0;0;1;0;0;0;NOUN;1
опускать;0;0;0;0;0;0;1;0;0;0;INFN;1
неработающий;0;0;0;0;0;0;1;0;0;0;ADJF;1
наполнение;0;0;0;0;0;0;1;0;0;0;NOUN;1
кубышка;0;0;0;0;0;0;1;0;0;0;NOUN;1
нормализация;0;0;0;0;0;0;1;0;0;0;NOUN;1
покрывать;0;0;0;0;0;0;1;1;0;0;INFN;2
дорастить;0;0;0;0;0;0;1;0;0;0;INFN;1
зачислить;0;0;0;0;0;0;1;0;0;0;INFN;1
убегать;0;0;0;0;0;0;1;0;0;0;INFN;1
употребить;0;0;0;0;0;0;1;0;0;0;INFN;1
машин;0;0;0;0;0;0;1;0;0;0;NOUN;1
станкостроение;0;0;0;0;0;0;1;0;0;0;NOUN;1
прибор;0;0;0;0;0;0;1;0;0;0;NOUN;1
побеждать;0;0;0;0;0;0;1;0;1;0;INFN;2
состоятельность;0;0;0;0;0;0;1;0;0;0;NOUN;1
диверсификация;0;0;0;0;0;0;1;0;0;0;NOUN;1
нос;0;0;0;0;0;0;1;0;0;1;NOUN;2
намного;0;0;0;0;0;0;1;0;0;0;ADVB;1
точнее;0;0;0;0;0;0;1;0;1;0;CONJ;2
семя;0;0;0;0;0;0;1;0;0;0;NOUN;1
бренд;0;0;0;0;0;0;1;0;0;0;NOUN;1
зелёный;0;0;0;0;0;0;1;0;0;0;ADJF;1
влёт;0;0;0;0;0;0;1;0;0;0;ADVB;1
избавляться;0;0;0;0;0;0;1;0;0;0;INFN;1
сильно;0;0;0;0;0;0;1;0;1;0;ADVB;2
прекращаться;0;0;0;0;0;0;1;1;1;0;INFN;3
возбуждать;0;0;0;0;0;0;1;0;0;0;INFN;1
непонятный;0;0;0;0;0;0;1;0;1;0;ADJF;2
130;0;0;0;0;0;0;1;0;1;0;0;2
указывать;0;0;0;0;0;0;1;0;0;0;INFN;1
сговор;0;0;0;0;0;0;1;0;0;0;NOUN;1
ерунда;0;0;0;0;0;0;1;0;0;0;NOUN;1
влечь;0;0;0;0;0;0;1;1;0;0;INFN;2
расследование;0;0;0;0;0;0;1;0;0;0;NOUN;1
разом;0;0;0;0;0;0;1;0;0;0;ADVB;1
продлевать;0;0;0;0;0;0;1;0;0;0;INFN;1
веский;0;0;0;0;0;0;1;0;0;0;ADJF;1
затягивание;0;0;0;0;0;0;1;0;0;0;NOUN;1
спрашивать;0;0;0;0;0;0;1;0;0;0;INFN;1
загрузка;0;0;0;0;0;0;1;0;0;0;NOUN;1
вал;0;0;0;0;0;0;1;0;0;0;NOUN;1
вызвать;0;0;0;0;0;0;1;0;0;0;INFN;1
подспорье;0;0;0;0;0;0;1;0;1;0;NOUN;2
руководящий;0;0;0;0;0;0;1;0;0;0;ADJF;1
верхний;0;0;0;0;0;0;1;0;0;0;ADJF;1
фсб;0;0;0;0;0;0;1;0;0;0;NOUN;1
генпрокуратура;0;0;0;0;0;0;1;0;0;0;NOUN;1
комитет;0;0;0;0;0;0;1;0;0;0;NOUN;1
регламент;0;0;0;0;0;0;1;0;0;0;NOUN;1
пересмотреть;0;0;0;0;0;0;1;0;0;0;INFN;1
приказ;0;0;0;0;0;0;1;0;0;0;NOUN;1
письмо;0;0;0;0;0;0;1;0;0;1;NOUN;2
сдать;0;0;0;0;0;0;1;0;0;0;INFN;1
архив;0;0;0;0;0;0;1;0;0;0;NOUN;1
фолиант;0;0;0;0;0;0;1;0;0;0;NOUN;1
толщина;0;0;0;0;0;0;1;0;0;0;NOUN;1
очаковский;0;0;0;0;0;0;1;0;0;0;ADJF;1
покорение;0;0;0;0;0;0;1;0;0;0;NOUN;1
александр;0;0;0;0;0;0;1;0;1;0;NOUN;2
сергеевич;0;0;0;0;0;0;1;0;0;0;NOUN;1
грибоедов;0;0;0;0;0;0;1;0;0;0;NOUN;1
отрегламентировать;0;0;0;0;0;0;1;0;0;0;INFN;1
понаписать;0;0;0;0;0;0;1;0;0;0;INFN;1
сомневаться;0;0;0;0;0;0;1;0;0;0;INFN;1
засучить;0;0;0;0;0;0;1;0;0;0;INFN;1
рукав;0;0;0;0;0;0;1;0;0;0;NOUN;1
форсировать;0;0;0;0;0;0;1;1;1;1;INFN;4
строитель;0;0;0;0;0;0;1;0;1;1;NOUN;3
железнодорожник;0;0;0;0;0;0;1;0;0;1;NOUN;2
краснодар;0;0;0;0;0;0;1;0;0;0;NOUN;1
кавказский;0;0;0;0;0;0;1;0;1;0;ADJF;2
мощно;0;0;0;0;0;0;1;0;0;0;ADVB;1
автодорога;0;0;0;0;0;0;1;0;1;0;NOUN;2
тверской;0;0;0;0;0;0;1;0;0;0;ADJF;1
московский;0;0;0;0;0;0;1;0;0;0;ADJF;1
сахалинск;0;0;0;0;0;0;1;0;0;0;NOUN;1
петропавловск;0;0;0;0;0;0;1;0;0;0;NOUN;1
камчатский;0;0;0;0;0;0;1;0;1;0;ADJF;2
210;0;0;0;0;0;0;1;1;0;0;0;2
авиасообщение;0;0;0;0;0;0;1;0;0;0;NOUN;1
виза;0;0;0;0;0;0;1;0;1;0;NOUN;2
визовый;0;0;0;0;0;0;1;0;0;0;ADJF;1
турист;0;0;0;0;0;0;1;0;1;0;NOUN;2
5g;0;0;0;0;0;0;1;0;0;0;0;1
зондирование;0;0;0;0;0;0;1;0;0;0;NOUN;1
спутниковый;0;0;0;0;0;0;1;0;0;0;ADJF;1
роскосмос;0;0;0;0;0;0;1;0;0;0;NOUN;1
докладывать;0;0;0;0;0;0;1;0;0;1;INFN;2
профильный;0;0;0;0;0;0;1;1;2;0;ADJF;4
опытный;0;0;0;0;0;0;1;0;0;1;ADJF;2
смещаться;0;0;0;0;0;0;1;0;0;0;INFN;1
невероятный;0;0;0;0;0;0;1;0;0;0;ADJF;1
непроторить;0;0;0;0;0;0;1;0;0;0;INFN;1
соразмерно;0;0;0;0;0;0;1;0;0;0;ADVB;1
щит;0;0;0;0;0;0;1;0;1;0;NOUN;2
генетический;0;0;0;0;0;0;1;0;0;0;ADJF;1
megascience;0;0;0;0;0;0;1;0;0;0;0;1
реактор;0;0;0;0;0;0;1;0;0;0;NOUN;1
нейтрон;0;0;0;0;0;0;1;0;0;0;NOUN;1
физика;0;0;0;0;0;0;1;0;0;0;NOUN;1
биология;0;0;0;0;0;0;1;0;0;0;NOUN;1
химия;0;0;0;0;0;0;1;0;0;0;NOUN;1
верфь;0;0;0;0;0;0;1;0;0;0;NOUN;1
море;0;0;0;0;0;0;1;0;0;3;NOUN;4
антарктика;0;0;0;0;0;0;1;0;0;0;NOUN;1
изучение;0;0;0;0;0;0;1;0;0;0;NOUN;1
тюменский;0;0;0;0;0;0;1;0;0;0;ADJF;1
пермский;0;0;0;0;0;0;1;0;0;0;ADJF;1
август;0;0;0;0;0;0;1;0;1;0;NOUN;2
пожелать;0;0;0;0;0;0;1;0;0;0;INFN;1
2022;0;0;0;0;0;0;1;0;2;4;0;7
переоснастить;0;0;0;0;0;0;1;0;0;0;INFN;1
мастерская;0;0;0;0;0;0;1;0;0;0;NOUN;1
увлечение;0;0;0;0;0;0;1;0;0;0;NOUN;1
сочинский;0;0;0;0;0;0;1;0;0;0;ADJF;1
опережение;0;0;0;0;0;0;1;0;1;0;NOUN;2
шестой;0;0;0;0;0;0;1;1;0;0;ADJF;2
личностный;0;0;0;0;0;0;1;0;0;0;ADJF;1
проекторий;0;0;0;0;0;0;1;0;0;0;NOUN;1
смело;0;0;0;0;0;0;1;0;1;1;ADVB;3
дерзать;0;0;0;0;0;0;1;0;0;0;INFN;1
аксиома;0;0;0;0;0;0;1;0;0;0;NOUN;1
координация;0;0;0;0;0;0;1;0;1;0;NOUN;2
внешнеполитический;0;0;0;0;0;0;1;0;0;0;ADJF;1
воплотить;0;0;0;0;0;0;1;0;0;0;INFN;1
пролог;0;0;0;0;0;0;1;0;0;0;NOUN;1
взаимоприемлемый;0;0;0;0;0;0;1;0;0;0;ADJF;1
добровольно;0;0;0;0;0;0;1;0;0;0;ADVB;1
обоснование;0;0;0;0;0;0;1;0;0;0;NOUN;1
оправдание;0;0;0;0;0;0;1;0;0;0;NOUN;1
назначать;0;0;0;0;0;0;1;1;0;0;INFN;2
виновный;0;0;0;0;0;0;1;0;0;0;NOUN;1
сателлит;0;0;0;0;0;0;1;0;0;0;NOUN;1
аккуратненький;0;0;0;0;0;0;1;0;0;0;ADJF;1
подхрюкивать;0;0;0;0;0;0;1;0;0;0;INFN;1
отвод;0;0;0;0;0;0;1;0;0;0;NOUN;1
mk;0;0;0;0;0;0;1;0;0;0;0;1
тратить;0;0;0;0;0;0;1;1;0;0;INFN;2
откровенно;0;0;0;0;0;0;1;0;0;0;ADVB;1
демонстративно;0;0;0;0;0;0;1;0;0;0;ADVB;1
проигнорировать;0;0;0;0;0;0;1;0;0;0;INFN;1
совокупность;0;0;0;0;0;0;1;0;0;0;NOUN;1
зачитывать;0;0;0;0;0;0;1;0;0;0;INFN;1
дословно;0;0;0;0;0;0;1;0;0;0;ADVB;1
пригодный;0;0;0;0;0;0;1;0;0;0;ADJF;1
нарушить;0;0;0;0;0;0;1;1;0;0;INFN;2
странно;0;0;0;0;0;0;1;0;0;0;ADVB;1
прям;0;0;0;0;0;0;1;0;0;0;PRCL;1
обострить;0;0;0;0;0;0;1;0;1;0;INFN;2
зеркальный;0;0;0;0;0;0;1;0;0;0;ADJF;1
асимметричный;0;0;0;0;0;0;1;0;1;0;ADJF;2
новизна;0;0;0;0;0;0;1;0;0;1;NOUN;2
тактико;0;0;0;0;0;0;1;0;0;0;NOUN;1
указанный;0;0;0;0;0;0;1;0;0;0;ADJF;1
таков;0;0;0;0;0;0;1;0;0;0;ADJS;1
обострение;0;0;0;0;0;0;1;0;1;0;NOUN;2
ритмично;0;0;0;0;0;0;1;0;1;0;ADVB;2
полк;0;0;0;0;0;0;1;0;1;0;NOUN;2
заступить;0;0;0;0;0;0;1;0;0;0;INFN;1
миг;0;0;0;0;0;0;1;0;0;0;NOUN;1
31;0;0;0;0;0;0;1;3;0;0;0;4
двигательный;0;0;0;0;0;0;1;0;0;0;ADJF;1
буревестник;0;0;0;0;0;0;1;0;1;0;NOUN;2
посейдон;0;0;0;0;0;0;1;0;1;0;NOUN;2
замечание;0;0;0;0;0;0;1;0;0;0;NOUN;1
спустить;0;0;0;0;0;0;1;0;0;0;INFN;1
рановато;0;0;0;0;0;0;1;0;0;0;ADVB;1
потихонечку;0;0;0;0;0;0;1;0;0;0;ADVB;1
загашник;0;0;0;0;0;0;1;0;0;0;NOUN;1
запланировать;0;0;0;0;0;0;1;0;0;1;INFN;2
циркон;0;0;0;0;0;0;1;0;1;0;NOUN;2
калибр;0;0;0;0;0;0;1;0;1;0;NOUN;2
незатратный;0;0;0;0;0;0;1;0;0;0;ADJF;1
установленный;0;0;0;0;0;0;1;2;1;1;ADJF;5
многоцелевой;0;0;0;0;0;0;1;0;0;0;ADJF;1
вмф;0;0;0;0;0;0;1;0;0;0;NOUN;1
2027;0;0;0;0;0;0;1;0;0;0;0;1
дружественный;0;0;0;0;0;0;1;0;0;1;ADJF;2
игнорироваться;0;0;0;0;0;0;1;0;0;0;INFN;1
организоваться;0;0;0;0;0;0;1;0;0;0;INFN;1
антироссийский;0;0;0;0;0;0;1;0;0;1;ADJF;2
демонтироваться;0;0;0;0;0;0;1;0;0;0;INFN;1
договорный;0;0;0;0;0;0;1;0;0;0;ADJF;1
дружеский;0;0;0;0;0;0;1;0;0;0;ADJF;1
конфронтация;0;0;0;0;0;0;1;0;0;0;NOUN;1
похоже;0;0;0;0;0;0;1;0;1;1;ADVB;3
излишний;0;0;0;0;0;0;1;0;0;0;ADJF;1
разоруженческий;0;0;0;0;0;0;1;0;0;0;ADJF;1
тематика;0;0;0;0;0;0;1;0;0;0;NOUN;1
стучаться;0;0;0;0;0;0;1;0;0;0;INFN;1
дверь;0;0;0;0;0;0;1;0;0;0;NOUN;1
созреть;0;0;0;0;0;0;1;0;0;0;INFN;1
интенсивность;0;0;0;0;0;0;1;0;0;0;NOUN;1
командир;0;0;0;0;0;0;1;0;0;1;NOUN;2
полиция;0;0;0;0;0;0;1;0;0;0;NOUN;1
экипаж;0;0;0;0;0;0;1;0;0;0;NOUN;1
армейский;0;0;0;0;0;0;1;0;0;2;ADJF;3
тактический;0;0;0;0;0;0;1;0;0;0;ADJF;1
помыслить;0;0;0;0;0;0;1;0;0;0;INFN;1
попытаться;0;0;0;0;0;0;1;0;0;2;INFN;3
солидарный;0;0;0;0;0;0;1;0;0;0;ADJF;1
поддерживаться;0;0;0;0;0;0;1;0;0;1;INFN;2
призвание;0;0;0;0;0;0;1;0;0;0;NOUN;1
новаторство;0;0;0;0;0;0;1;0;0;1;NOUN;2
включённость;0;0;0;0;0;0;1;0;0;0;NOUN;1
горячий;0;0;0;0;0;0;0;4;1;1;ADJF;6
классный;0;0;0;0;0;0;0;4;2;0;ADJF;6
617;0;0;0;0;0;0;0;3;0;0;0;3
препарат;0;0;0;0;0;0;0;3;1;0;NOUN;4
ветвь;0;0;0;0;0;0;0;3;0;0;NOUN;3
вступить;0;0;0;0;0;0;0;2;0;0;INFN;2
включительно;0;0;0;0;0;0;0;2;3;0;ADVB;5
подать;0;0;0;0;0;0;0;2;0;0;INFN;2
616;0;0;0;0;0;0;0;2;0;0;0;2
областной;0;0;0;0;0;0;0;2;0;0;ADJF;2
оборудовать;0;0;0;0;0;0;0;2;0;0;INFN;2
трансформация;0;0;0;0;0;0;0;2;1;0;NOUN;3
воздух;0;0;0;0;0;0;0;2;1;2;NOUN;5
величие;0;0;0;0;0;0;0;2;0;0;NOUN;2
законность;0;0;0;0;0;0;0;2;0;0;NOUN;2
затрагивать;0;0;0;0;0;0;0;2;0;0;INFN;2
оглашаться;0;0;0;0;0;0;0;1;0;0;INFN;1
обозначиться;0;0;0;0;0;0;0;1;0;0;INFN;1
1943;0;0;0;0;0;0;0;1;0;0;0;1
редкость;0;0;0;0;0;0;0;1;0;0;NOUN;1
вынужденно;0;0;0;0;0;0;0;1;0;0;ADVB;1
настораживать;0;0;0;0;0;0;0;1;0;0;INFN;1
выбраться;0;0;0;0;0;0;0;1;0;0;INFN;1
узковедомственный;0;0;0;0;0;0;0;1;0;0;ADJF;1
приумножение;0;0;0;0;0;0;0;1;0;0;NOUN;1
255;0;0;0;0;0;0;0;1;0;0;0;1
девяносто;0;0;0;0;0;0;0;1;0;0;NUMR;1
малыш;0;0;0;0;0;0;0;1;2;0;NOUN;3
37;0;0;0;0;0;0;0;1;0;0;0;1
77;0;0;0;0;0;0;0;1;0;0;0;1
177;0;0;0;0;0;0;0;1;0;0;0;1
наверстать;0;0;0;0;0;0;0;1;0;0;INFN;1
пробел;0;0;0;0;0;0;0;1;0;0;NOUN;1
оба;0;0;0;0;0;0;0;1;0;0;NUMR;1
исполниться;0;0;0;0;0;0;0;1;0;0;INFN;1
ребятишки;0;0;0;0;0;0;0;1;0;0;NOUN;1
знакомиться;0;0;0;0;0;0;0;1;0;0;INFN;1
вирус;0;0;0;0;0;0;0;1;2;0;NOUN;3
болеть;0;0;0;0;0;0;0;1;0;0;INFN;1
указать;0;0;0;0;0;0;0;1;1;0;INFN;2
легальный;0;0;0;0;0;0;0;1;0;0;ADJF;1
оформить;0;0;0;0;0;0;0;1;1;0;INFN;2
разниться;0;0;0;0;0;0;0;1;0;0;INFN;1
целиком;0;0;0;0;0;0;0;1;0;1;ADVB;2
пм;0;0;0;0;0;0;0;1;0;0;0;1
2026;0;0;0;0;0;0;0;1;1;0;0;2
466;0;0;0;0;0;0;0;1;0;0;0;1
полагаться;0;0;0;0;0;0;0;1;1;0;INFN;2
подготовиться;0;0;0;0;0;0;0;1;0;0;INFN;1
индексироваться;0;0;0;0;0;0;0;1;0;0;INFN;1
гасить;0;0;0;0;0;0;0;1;0;0;INFN;1
прибавляться;0;0;0;0;0;0;0;1;0;0;INFN;1
возражать;0;0;0;0;0;0;0;1;0;0;INFN;1
одинаковый;0;0;0;0;0;0;0;1;0;0;ADJF;1
унижать;0;0;0;0;0;0;0;1;1;0;INFN;2
прокормить;0;0;0;0;0;0;0;1;0;0;INFN;1
расслоение;0;0;0;0;0;0;0;1;0;0;NOUN;1
столовая;0;0;0;0;0;0;0;1;0;0;NOUN;1
буфет;0;0;0;0;0;0;0;1;0;0;NOUN;1
снабжение;0;0;0;0;0;0;0;1;0;1;NOUN;2
стройный;0;0;0;0;0;0;0;1;0;0;ADJF;1
воспринять;0;0;0;0;0;0;0;1;0;0;INFN;1
счастие;0;0;0;0;0;0;0;1;0;0;NOUN;1
радость;0;0;0;0;0;0;0;1;0;0;NOUN;1
надёжность;0;0;0;0;0;0;0;1;0;0;NOUN;1
оплот;0;0;0;0;0;0;0;1;0;0;NOUN;1
нецелесообразный;0;0;0;0;0;0;0;1;0;0;ADJF;1
доказательство;0;0;0;0;0;0;0;1;0;0;NOUN;1
превосходить;0;0;0;0;0;0;0;1;0;1;INFN;2
музыка;0;0;0;0;0;0;0;1;0;0;NOUN;1
живопись;0;0;0;0;0;0;0;1;0;0;NOUN;1
выделяться;0;0;0;0;0;0;0;1;0;1;INFN;2
обветшать;0;0;0;0;0;0;0;1;0;0;INFN;1
непригодный;0;0;0;0;0;0;0;1;0;0;ADJF;1
каждодневный;0;0;0;0;0;0;0;1;0;1;ADJF;2
наставник;0;0;0;0;0;0;0;1;1;2;NOUN;4
заострять;0;0;0;0;0;0;0;1;0;0;INFN;1
съехать;0;0;0;0;0;0;0;1;0;0;INFN;1
очный;0;0;0;0;0;0;0;1;0;0;ADJF;1
усложняться;0;0;0;0;0;0;0;1;0;0;INFN;1
гибко;0;0;0;0;0;0;0;1;0;0;ADVB;1
специализировать;0;0;0;0;0;0;0;1;0;0;INFN;1
осведомить;0;0;0;0;0;0;0;1;0;0;INFN;1
узкий;0;0;0;0;0;0;0;1;0;1;ADJF;2
соприкасаться;0;0;0;0;0;0;0;1;0;0;INFN;1
фапами;0;0;0;0;0;0;0;1;0;0;NOUN;1
выписывать;0;0;0;0;0;0;0;1;0;0;INFN;1
сходу;0;0;0;0;0;0;0;1;0;0;ADVB;1
спроваживать;0;0;0;0;0;0;0;1;0;0;INFN;1
райцентр;0;0;0;0;0;0;0;1;0;0;NOUN;1
отремонтировать;0;0;0;0;0;0;0;1;0;1;INFN;2
станция;0;0;0;0;0;0;0;1;0;0;NOUN;1
550;0;0;0;0;0;0;0;1;0;0;0;1
педиатрия;0;0;0;0;0;0;0;1;0;0;NOUN;1
квота;0;0;0;0;0;0;0;1;0;0;NOUN;1
заявка;0;0;0;0;0;0;0;1;0;3;NOUN;4
ординатура;0;0;0;0;0;0;0;1;0;1;NOUN;2
дефицитный;0;0;0;0;0;0;0;1;0;0;ADJF;1
стопроцентный;0;0;0;0;0;0;0;1;0;0;ADJF;1
стаж;0;0;0;0;0;0;0;1;3;0;NOUN;4
внедряться;0;0;0;0;0;0;0;1;0;0;INFN;1
установление;0;0;0;0;0;0;0;1;0;0;NOUN;1
оклад;0;0;0;0;0;0;0;1;0;0;NOUN;1
компенсационный;0;0;0;0;0;0;0;1;0;0;ADJF;1
надбавка;0;0;0;0;0;0;0;1;2;0;NOUN;3
перебой;0;0;0;0;0;0;0;1;0;0;NOUN;1
сорвать;0;0;0;0;0;0;0;1;0;0;INFN;1
рассуждать;0;0;0;0;0;0;0;1;0;0;INFN;1
будто;0;0;0;0;0;0;0;1;1;2;CONJ;4
канцтовары;0;0;0;0;0;0;0;1;0;0;NOUN;1
повторяться;0;0;0;0;0;0;0;1;0;0;INFN;1
регистр;0;0;0;0;0;0;0;1;0;0;NOUN;1
путаница;0;0;0;0;0;0;0;1;0;0;NOUN;1
централизованно;0;0;0;0;0;0;0;1;0;0;ADVB;1
безвыходный;0;0;0;0;0;0;0;1;0;0;ADJF;1
легально;0;0;0;0;0;0;0;1;0;0;ADVB;1
достать;0;0;0;0;0;0;0;1;0;0;INFN;1
лекарственный;0;0;0;0;0;0;0;1;1;0;ADJF;2
усильный;0;0;0;0;0;0;0;1;0;0;ADJF;1
фармпредприятие;0;0;0;0;0;0;0;1;0;0;NOUN;1
аптечный;0;0;0;0;0;0;0;1;0;0;ADJF;1
профицитный;0;0;0;0;0;0;0;1;0;0;ADJF;1
зыбкий;0;0;0;0;0;0;0;1;0;0;ADJF;1
двузначный;0;0;0;0;0;0;0;1;0;1;ADJF;2
трёхлетний;0;0;0;0;0;0;0;1;0;0;ADJF;1
редко;0;0;0;0;0;0;0;1;0;0;ADVB;1
компенсировать;0;0;0;0;0;0;0;1;0;0;INFN;1
убирать;0;0;0;0;0;0;0;1;0;0;INFN;1
ю;0;0;0;0;0;0;0;1;0;0;0;1
ук;0;0;0;0;0;0;0;1;0;0;NOUN;1
подпадать;0;0;0;0;0;0;0;1;0;0;INFN;1
впредь;0;0;0;0;0;0;0;1;0;1;ADVB;2
умышленно;0;0;0;0;0;0;0;1;0;0;ADVB;1
лето;0;0;0;0;0;0;0;1;2;0;NOUN;3
